id,name,name_en,name_zh,type,parent,level,universe,description,historical,global
HK.medicine.environmental_medicine.aerospace_medicine,Aerospace Medicine,Aerospace Medicine,航空航天医学,KNOWLEDGE_FIELD,HK.medicine.environmental_medicine,3,HUMAN_KNOWLEDGE,"Medical care of pilots, astronauts, and aviation physiology.",0,1
HK.medicine.environmental_medicine.altitude_medicine,Altitude Medicine,Altitude Medicine,高原医学,KNOWLEDGE_FIELD,HK.medicine.environmental_medicine,3,HUMAN_KNOWLEDGE,Medical effects of high altitude and their treatment.,0,1
HK.medicine.environmental_medicine.diving_medicine,Diving Medicine,Diving Medicine,潜水医学,KNOWLEDGE_FIELD,HK.medicine.environmental_medicine,3,HUMAN_KNOWLEDGE,Medical aspects of underwater diving.,0,1
HK.medicine.environmental_medicine.hyperbaric_medicine,Hyperbaric Medicine,Hyperbaric Medicine,高压氧医学,KNOWLEDGE_FIELD,HK.medicine.environmental_medicine,3,HUMAN_KNOWLEDGE,Therapeutic use of increased atmospheric pressure.,0,1
HK.medicine.forensic_medicine,Forensic Medicine,Forensic Medicine,法医学,KNOWLEDGE_FIELD,HK.medicine,2,HUMAN_KNOWLEDGE,Application of medical knowledge to legal questions and the investigation of injury and death.,0,1
HK.medicine.forensic_medicine.clinical_forensic_medicine,Clinical Forensic Medicine,Clinical Forensic Medicine,临床法医学,KNOWLEDGE_FIELD,HK.medicine.forensic_medicine,3,HUMAN_KNOWLEDGE,Medical examination of living victims and suspects.,0,1
HK.medicine.forensic_medicine.forensic_anthropology,Forensic Anthropology,Forensic Anthropology,法医人类学,KNOWLEDGE_FIELD,HK.medicine.forensic_medicine,3,HUMAN_KNOWLEDGE,Identification of human remains for legal investigation.,0,1
HK.medicine.forensic_medicine.forensic_odontology,Forensic Odontology,Forensic Odontology,法医牙科学,KNOWLEDGE_FIELD,HK.medicine.forensic_medicine,3,HUMAN_KNOWLEDGE,Use of dental evidence in identification.,0,1
HK.medicine.forensic_medicine.forensic_pathology,Forensic Pathology,Forensic Pathology,法医病理学,KNOWLEDGE_FIELD,HK.medicine.forensic_medicine,3,HUMAN_KNOWLEDGE,Determination of cause of death for legal purposes.,0,1
HK.medicine.medical_humanities,Medical Humanities,Medical Humanities,医学人文,KNOWLEDGE_FIELD,HK.medicine,2,HUMAN_KNOWLEDGE,"Interdisciplinary study of medicine through ethics, history, sociology, and the arts.",0,1
HK.medicine.medical_humanities.history_of_medicine,History of Medicine,History of Medicine,医学史,KNOWLEDGE_FIELD,HK.medicine.medical_humanities,3,HUMAN_KNOWLEDGE,Historical study of medical knowledge and practice.,0,1
HK.medicine.medical_humanities.history_of_medicine.ancient_egyptian_medicine,Ancient Egyptian Medicine,Ancient Egyptian Medicine,古埃及医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Medicine of pharaonic Egypt combining empirical and magical practice.,1,1
HK.medicine.medical_humanities.history_of_medicine.ancient_greek_medicine,Ancient Greek Medicine,Ancient Greek Medicine,古希腊医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Medicine of classical Greece and its rational traditions.,1,1
HK.medicine.medical_humanities.history_of_medicine.bloodletting,Bloodletting,Bloodletting,放血疗法,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Historical therapeutic removal of blood to rebalance humors.,1,1
HK.medicine.medical_humanities.history_of_medicine.galenic_medicine,Galenic Medicine,Galenic Medicine,盖伦医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Humoral system of Galen that dominated medicine for centuries.,1,1
HK.medicine.medical_humanities.history_of_medicine.hippocratic_medicine,Hippocratic Medicine,Hippocratic Medicine,希波克拉底医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,School of medicine founded on Hippocratic texts and ethics.,1,1
HK.medicine.medical_humanities.history_of_medicine.humoral_theory,Humoral Theory,Humoral Theory,体液学说,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Theory that health depends on balance of the four humors.,1,1
HK.medicine.medical_humanities.history_of_medicine.islamic_golden_age_medicine,Islamic Golden Age Medicine,Islamic Golden Age Medicine,伊斯兰黄金时代医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Greco-Arabic medicine of the medieval Islamic world.,1,1
HK.medicine.medical_humanities.history_of_medicine.medieval_medicine,Medieval Medicine,Medieval Medicine,中世纪医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,European medicine of the Middle Ages.,1,1
HK.medicine.medical_humanities.history_of_medicine.mesopotamian_medicine,Mesopotamian Medicine,Mesopotamian Medicine,美索不达米亚医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Medicine of ancient Mesopotamia based on omens and remedies.,1,1
HK.medicine.medical_humanities.history_of_medicine.miasma_theory,Miasma Theory,Miasma Theory,瘴气学说,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Obsolete theory that disease arises from bad air.,1,1
HK.medicine.medical_humanities.history_of_medicine.renaissance_medicine,Renaissance Medicine,Renaissance Medicine,文艺复兴医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Medicine of the European Renaissance and anatomical revival.,1,1
HK.medicine.medical_humanities.history_of_medicine.trepanation,Trepanation,Trepanation,环钻术,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.history_of_medicine,4,HUMAN_KNOWLEDGE,Ancient surgical drilling of holes in the skull.,1,1
HK.medicine.medical_humanities.medical_anthropology,Medical Anthropology,Medical Anthropology,医学人类学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities,3,HUMAN_KNOWLEDGE,Cultural and social dimensions of health and illness.,0,1
HK.medicine.medical_humanities.medical_education,Medical Education,Medical Education,医学教育,KNOWLEDGE_FIELD,HK.medicine.medical_humanities,3,HUMAN_KNOWLEDGE,Training and pedagogy of physicians and health professionals.,0,1
HK.medicine.medical_humanities.medical_ethics,Medical Ethics,Medical Ethics,医学伦理,KNOWLEDGE_FIELD,HK.medicine.medical_humanities,3,HUMAN_KNOWLEDGE,Moral principles governing medical practice and research.,0,1
HK.medicine.medical_humanities.medical_ethics.clinical_ethics,Clinical Ethics,Clinical Ethics,临床伦理,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.medical_ethics,4,HUMAN_KNOWLEDGE,Ethical issues arising in patient care.,0,1
HK.medicine.medical_humanities.medical_ethics.end_of_life_ethics,End-of-Life Ethics,End-of-Life Ethics,临终伦理,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.medical_ethics,4,HUMAN_KNOWLEDGE,Ethical issues in terminal care and dying.,0,1
HK.medicine.medical_humanities.medical_ethics.public_health_ethics,Public Health Ethics,Public Health Ethics,公共卫生伦理,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.medical_ethics,4,HUMAN_KNOWLEDGE,Ethical issues in population health and policy.,0,1
HK.medicine.medical_humanities.medical_ethics.research_ethics,Research Ethics,Research Ethics,科研伦理,KNOWLEDGE_FIELD,HK.medicine.medical_humanities.medical_ethics,4,HUMAN_KNOWLEDGE,Ethical conduct of human subjects research.,0,1
HK.medicine.medical_humanities.medical_law,Medical Law,Medical Law,医学法学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities,3,HUMAN_KNOWLEDGE,Legal regulation of medical practice and health care.,0,1
HK.medicine.medical_humanities.medical_sociology,Medical Sociology,Medical Sociology,医学社会学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities,3,HUMAN_KNOWLEDGE,"Sociological study of health, illness, and medicine.",0,1
HK.medicine.medical_humanities.narrative_medicine,Narrative Medicine,Narrative Medicine,叙事医学,KNOWLEDGE_FIELD,HK.medicine.medical_humanities,3,HUMAN_KNOWLEDGE,Use of patient stories and narrative in clinical care.,0,1
HK.medicine.medical_informatics,Medical Informatics,Medical Informatics,医学信息学,KNOWLEDGE_FIELD,HK.medicine,2,HUMAN_KNOWLEDGE,Application of information science and computing to clinical care and biomedical research.,0,1
HK.medicine.medical_informatics.ai_in_medicine,Artificial Intelligence in Medicine,Artificial Intelligence in Medicine,医学人工智能,EMERGING_FIELD,HK.medicine.medical_informatics,3,HUMAN_KNOWLEDGE,Application of machine learning to medical tasks.,0,1
HK.medicine.medical_informatics.biomedical_informatics,Biomedical Informatics,Biomedical Informatics,生物医学信息学,KNOWLEDGE_FIELD,HK.medicine.medical_informatics,3,HUMAN_KNOWLEDGE,Informatics applied to biomedical research data.,0,1
HK.medicine.medical_informatics.clinical_decision_support,Clinical Decision Support,Clinical Decision Support,临床决策支持,KNOWLEDGE_FIELD,HK.medicine.medical_informatics,3,HUMAN_KNOWLEDGE,Computing tools that aid clinical decision-making.,0,1
HK.medicine.medical_informatics.clinical_informatics,Clinical Informatics,Clinical Informatics,临床信息学,KNOWLEDGE_FIELD,HK.medicine.medical_informatics,3,HUMAN_KNOWLEDGE,Application of informatics to patient care and clinical workflow.,0,1
HK.medicine.medical_informatics.digital_health,Digital Health,Digital Health,数字健康,EMERGING_FIELD,HK.medicine.medical_informatics,3,HUMAN_KNOWLEDGE,Use of digital technologies to improve health and care.,0,1
HK.medicine.medical_informatics.health_informatics,Health Informatics,Health Informatics,健康信息学,KNOWLEDGE_FIELD,HK.medicine.medical_informatics,3,HUMAN_KNOWLEDGE,Application of informatics to health services and population health.,0,1
HK.medicine.medical_informatics.imaging_informatics,Imaging Informatics,Imaging Informatics,影像信息学,KNOWLEDGE_FIELD,HK.medicine.medical_informatics,3,HUMAN_KNOWLEDGE,Management and analysis of medical images.,0,1
HK.medicine.medical_informatics.telemedicine,Telemedicine,Telemedicine,远程医疗,KNOWLEDGE_FIELD,HK.medicine.medical_informatics,3,HUMAN_KNOWLEDGE,Delivery of clinical care at a distance using technology.,0,1
HK.medicine.nanomedicine,Nanomedicine,Nanomedicine,纳米医学,EMERGING_FIELD,HK.medicine,2,HUMAN_KNOWLEDGE,"Medical application of nanoscale materials, devices, and delivery systems.",0,1
HK.medicine.nanomedicine.nanodiagnostics,Nanodiagnostics,Nanodiagnostics,纳米诊断,EMERGING_FIELD,HK.medicine.nanomedicine,3,HUMAN_KNOWLEDGE,Nanoscale tools for disease detection.,0,1
HK.medicine.nanomedicine.nanodrug_delivery,Nanodrug Delivery,Nanodrug Delivery,纳米药物递送,EMERGING_FIELD,HK.medicine.nanomedicine,3,HUMAN_KNOWLEDGE,Nanoparticle systems for targeted drug delivery.,0,1
HK.medicine.nanomedicine.theranostics,Theranostics,Theranostics,诊疗一体化,EMERGING_FIELD,HK.medicine.nanomedicine,3,HUMAN_KNOWLEDGE,Combined diagnostic and therapeutic nanomedicine.,0,1
HK.medicine.precision_medicine,Precision Medicine,Precision Medicine,精准医学,EMERGING_FIELD,HK.medicine,2,HUMAN_KNOWLEDGE,"Tailoring prevention and treatment to individual genetic, environmental, and lifestyle variation.",0,1
HK.medicine.precision_medicine.companion_diagnostics,Companion Diagnostics,Companion Diagnostics,伴随诊断,EMERGING_FIELD,HK.medicine.precision_medicine,3,HUMAN_KNOWLEDGE,Tests that guide selection of targeted therapies.,0,1
HK.medicine.precision_medicine.digital_biomarkers,Digital Biomarkers,Digital Biomarkers,数字生物标志物,EMERGING_FIELD,HK.medicine.precision_medicine,3,HUMAN_KNOWLEDGE,Digital measures of health collected by devices.,0,1
HK.medicine.precision_medicine.genomic_medicine,Genomic Medicine,Genomic Medicine,基因组医学,EMERGING_FIELD,HK.medicine.precision_medicine,3,HUMAN_KNOWLEDGE,Use of genomic information in clinical care.,0,1
HK.medicine.regenerative_medicine,Regenerative Medicine,Regenerative Medicine,再生医学,EMERGING_FIELD,HK.medicine,2,HUMAN_KNOWLEDGE,"Replacing or regenerating human cells, tissues, and organs to restore function.",0,1
HK.medicine.regenerative_medicine.bioprinting,Bioprinting,Bioprinting,生物打印,EMERGING_FIELD,HK.medicine.regenerative_medicine,3,HUMAN_KNOWLEDGE,Three-dimensional printing of living tissue.,0,1
HK.medicine.regenerative_medicine.cell_therapy,Cell Therapy,Cell Therapy,细胞治疗,EMERGING_FIELD,HK.medicine.regenerative_medicine,3,HUMAN_KNOWLEDGE,Transplantation of living cells to treat disease.,0,1
HK.medicine.regenerative_medicine.gene_therapy,Gene Therapy,Gene Therapy,基因治疗,EMERGING_FIELD,HK.medicine.regenerative_medicine,3,HUMAN_KNOWLEDGE,Introduction of genes into cells to treat disease.,0,1
HK.medicine.regenerative_medicine.organ_bioengineering,Organ Bioengineering,Organ Bioengineering,器官生物工程,EMERGING_FIELD,HK.medicine.regenerative_medicine,3,HUMAN_KNOWLEDGE,Engineering of bioartificial organs.,0,1
HK.medicine.regenerative_medicine.organoid_research,Organoid Research,Organoid Research,类器官研究,EMERGING_FIELD,HK.medicine.regenerative_medicine,3,HUMAN_KNOWLEDGE,Growth of miniature organs in vitro for study and therapy.,0,1
HK.medicine.regenerative_medicine.stem_cell_therapy,Stem Cell Therapy,Stem Cell Therapy,干细胞治疗,EMERGING_FIELD,HK.medicine.regenerative_medicine,3,HUMAN_KNOWLEDGE,Use of stem cells to repair or replace damaged tissue.,0,1
HK.medicine.regenerative_medicine.tissue_engineering,Tissue Engineering,Tissue Engineering,组织工程,EMERGING_FIELD,HK.medicine.regenerative_medicine,3,HUMAN_KNOWLEDGE,Engineering of biological substitutes to restore tissue function.,0,1
HK.medicine.traditional_medicine,Traditional Medicine,Traditional Medicine,传统医学,KNOWLEDGE_FIELD,HK.medicine,2,HUMAN_KNOWLEDGE,Indigenous and classical systems of medicine rooted in regional cultural traditions.,0,1
HK.medicine.traditional_medicine.ayurveda,Ayurveda,Ayurveda,阿育吠陀,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine,3,HUMAN_KNOWLEDGE,Classical Indian system of medicine balancing the three doshas.,0,0
HK.medicine.traditional_medicine.ayurveda.dravyaguna,Dravyaguna,Dravyaguna,阿育吠陀草药学,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Ayurvedic pharmacology and materia medica.,0,0
HK.medicine.traditional_medicine.ayurveda.kaumarbhritya,Kaumarbhritya,Kaumarbhritya,阿育吠陀儿科,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Ayurvedic pediatrics.,0,0
HK.medicine.traditional_medicine.ayurveda.kayachikitsa,Kayachikitsa,Kayachikitsa,阿育吠陀内科,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Ayurvedic internal medicine.,0,0
HK.medicine.traditional_medicine.ayurveda.marma_therapy,Marma Therapy,Marma Therapy,脉点疗法,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Therapy of vital energy points of the body.,0,0
HK.medicine.traditional_medicine.ayurveda.panchakarma,Panchakarma,Panchakarma,五业疗法,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Five cleansing therapies of Ayurveda.,0,0
HK.medicine.traditional_medicine.ayurveda.rasa_shastra,Rasa Shastra,Rasa Shastra,矿物炼丹学,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Ayurvedic use of minerals and metals.,0,0
HK.medicine.traditional_medicine.ayurveda.rasayana,Rasayana,Rasayana,回春疗法,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Ayurvedic rejuvenation therapy.,0,0
HK.medicine.traditional_medicine.ayurveda.shalya_tantra,Shalya Tantra,Shalya Tantra,阿育吠陀外科,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Ayurvedic surgery.,0,0
HK.medicine.traditional_medicine.ayurveda.svasthavritta,Svasthavritta,Svasthavritta,养生学,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.ayurveda,4,HUMAN_KNOWLEDGE,Ayurvedic preventive and lifestyle medicine.,0,0
HK.medicine.traditional_medicine.kampo,Kampo Medicine,Kampo Medicine,汉方医学,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine,3,HUMAN_KNOWLEDGE,Japanese adaptation of traditional Chinese herbal medicine.,0,0
HK.medicine.traditional_medicine.kampo.kampo_diagnosis,Kampo Diagnosis,Kampo Diagnosis,汉方诊断,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.kampo,4,HUMAN_KNOWLEDGE,Abdominal and constitutional diagnosis in Kampo.,0,0
HK.medicine.traditional_medicine.kampo.kampo_formulas,Kampo Formulas,Kampo Formulas,汉方方剂,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.kampo,4,HUMAN_KNOWLEDGE,Standardized Japanese herbal formulas.,0,0
HK.medicine.traditional_medicine.native_american_medicine,Native American Medicine,Native American Medicine,美洲原住民医学,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine,3,HUMAN_KNOWLEDGE,Indigenous healing traditions of the Americas.,0,0
HK.medicine.traditional_medicine.native_american_medicine.indigenous_herbalism,Indigenous Herbalism,Indigenous Herbalism,原住民草药学,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.native_american_medicine,4,HUMAN_KNOWLEDGE,Use of native medicinal plants of the Americas.,0,0
HK.medicine.traditional_medicine.native_american_medicine.shamanic_healing,Shamanic Healing,Shamanic Healing,萨满治疗,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.native_american_medicine,4,HUMAN_KNOWLEDGE,Healing through shamanic journey and ritual.,0,0
HK.medicine.traditional_medicine.native_american_medicine.sweat_lodge_ceremony,Sweat Lodge Ceremony,Sweat Lodge Ceremony,汗屋仪式,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.native_american_medicine,4,HUMAN_KNOWLEDGE,Purification and healing ceremony using heated lodges.,0,0
HK.medicine.traditional_medicine.siddha_medicine,Siddha Medicine,Siddha Medicine,悉达医学,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine,3,HUMAN_KNOWLEDGE,South Indian Tamil system of medicine balancing body humors.,0,0
HK.medicine.traditional_medicine.siddha_medicine.kayakarpam,Kayakarpam,Kayakarpam,回春术,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.siddha_medicine,4,HUMAN_KNOWLEDGE,Siddha rejuvenation therapy.,0,0
HK.medicine.traditional_medicine.siddha_medicine.siddha_diagnosis,Siddha Diagnosis,Siddha Diagnosis,悉达诊断,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.siddha_medicine,4,HUMAN_KNOWLEDGE,Diagnostic methods of Siddha medicine.,0,0
HK.medicine.traditional_medicine.siddha_medicine.siddha_herbal_medicine,Siddha Herbal Medicine,Siddha Herbal Medicine,悉达草药,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.siddha_medicine,4,HUMAN_KNOWLEDGE,Herbal preparations of Siddha medicine.,0,0
HK.medicine.traditional_medicine.siddha_medicine.varmam,Varmam,Varmam,瓦曼疗法,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.siddha_medicine,4,HUMAN_KNOWLEDGE,Siddha therapy of vital points.,0,0
HK.medicine.traditional_medicine.tibetan_medicine,Tibetan Medicine,Tibetan Medicine,藏医学,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine,3,HUMAN_KNOWLEDGE,Tibetan system of medicine also known as Sowa Rigpa.,0,0
HK.medicine.traditional_medicine.tibetan_medicine.sowa_rigpa_external_therapy,Sowa Rigpa External Therapy,Sowa Rigpa External Therapy,藏医外治,KNOWLEDGE_FIELD,HK.medicine.traditional_medicine.tibetan_medicine,4,HUMAN_KNOWLEDGE,External therapies including massage and moxibustion.,0,0
