:ID,:LABEL,id:ID,name,name_zh,type,universe,level:INT
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy,Systemic Anatomy,系统解剖学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.cardiovascular_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.cardiovascular_anatomy,Cardiovascular Anatomy,脉管学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.digestive_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.digestive_anatomy,Digestive Anatomy,消化系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.endocrine_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.endocrine_anatomy,Endocrine Anatomy,内分泌系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.integumentary_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.integumentary_anatomy,Integumentary Anatomy,皮肤系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.lymphatic_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.lymphatic_anatomy,Lymphatic Anatomy,淋巴系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.muscular_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.muscular_anatomy,Muscular Anatomy,肌学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.reproductive_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.reproductive_anatomy,Reproductive Anatomy,生殖系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.respiratory_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.respiratory_anatomy,Respiratory Anatomy,呼吸系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.skeletal_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.skeletal_anatomy,Skeletal Anatomy,骨学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.urinary_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.gross_anatomy.systemic_anatomy.urinary_anatomy,Urinary Anatomy,泌尿系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,6
HK.medicine.basic_medical_sciences.anatomy.neuroanatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.neuroanatomy,Neuroanatomy,神经解剖学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.anatomy.neuroanatomy.autonomic_nervous_system_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.neuroanatomy.autonomic_nervous_system_anatomy,Autonomic Nervous System Anatomy,自主神经系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.anatomy.neuroanatomy.central_nervous_system_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.neuroanatomy.central_nervous_system_anatomy,Central Nervous System Anatomy,中枢神经系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.anatomy.neuroanatomy.peripheral_nervous_system_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.neuroanatomy.peripheral_nervous_system_anatomy,Peripheral Nervous System Anatomy,周围神经系统解剖,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.anatomy.radiological_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.radiological_anatomy,Radiological Anatomy,影像解剖学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.anatomy.surface_anatomy,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.anatomy.surface_anatomy,Surface Anatomy,表面解剖学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biochemistry,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry,Biochemistry,生物化学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.medicine.basic_medical_sciences.biochemistry.enzymology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.enzymology,Enzymology,酶学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biochemistry.metabolism,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.metabolism,Metabolism,新陈代谢,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biochemistry.metabolism.amino_acid_metabolism,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.metabolism.amino_acid_metabolism,Amino Acid Metabolism,氨基酸代谢,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.biochemistry.metabolism.carbohydrate_metabolism,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.metabolism.carbohydrate_metabolism,Carbohydrate Metabolism,糖代谢,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.biochemistry.metabolism.energy_metabolism,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.metabolism.energy_metabolism,Energy Metabolism,能量代谢,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.biochemistry.metabolism.lipid_metabolism,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.metabolism.lipid_metabolism,Lipid Metabolism,脂质代谢,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.biochemistry.metabolism.nucleotide_metabolism,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.metabolism.nucleotide_metabolism,Nucleotide Metabolism,核苷酸代谢,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.biochemistry.molecular_biology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.molecular_biology,Molecular Biology,分子生物学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biochemistry.protein_biochemistry,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.protein_biochemistry,Protein Biochemistry,蛋白质化学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biochemistry.structural_biology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biochemistry.structural_biology,Structural Biology,结构生物学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biophysics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biophysics,Biophysics,生物物理学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.medicine.basic_medical_sciences.biophysics.biomechanics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biophysics.biomechanics,Biomechanics,生物力学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biophysics.medical_imaging_physics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biophysics.medical_imaging_physics,Medical Imaging Physics,医学影像物理,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biophysics.membrane_biophysics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biophysics.membrane_biophysics,Membrane Biophysics,膜生物物理学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biophysics.molecular_biophysics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biophysics.molecular_biophysics,Molecular Biophysics,分子生物物理学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.biophysics.radiobiology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.biophysics.radiobiology,Radiobiology,放射生物学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.embryology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology,Embryology,胚胎学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.medicine.basic_medical_sciences.embryology.fertilization,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.fertilization,Fertilization,受精,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.embryology.gametogenesis,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.gametogenesis,Gametogenesis,配子发生,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.embryology.gastrulation,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.gastrulation,Gastrulation,原肠胚形成,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.embryology.neurulation,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.neurulation,Neurulation,神经胚形成,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.embryology.organogenesis,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.organogenesis,Organogenesis,器官发生,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.embryology.organogenesis.cardiovascular_development,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.organogenesis.cardiovascular_development,Cardiovascular Development,心血管发育,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.embryology.organogenesis.craniofacial_development,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.organogenesis.craniofacial_development,Craniofacial Development,颅面发育,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.embryology.organogenesis.limb_development,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.organogenesis.limb_development,Limb Development,肢体发育,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.embryology.organogenesis.nervous_system_development,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.organogenesis.nervous_system_development,Nervous System Development,神经系统发育,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.embryology.teratology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.embryology.teratology,Teratology,畸形学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.genetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics,Genetics,遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.medicine.basic_medical_sciences.genetics.cancer_genetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.cancer_genetics,Cancer Genetics,肿瘤遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.genetics.clinical_genetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.clinical_genetics,Clinical Genetics,临床遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.genetics.cytogenetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.cytogenetics,Cytogenetics,细胞遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.genetics.developmental_genetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.developmental_genetics,Developmental Genetics,发育遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.genetics.epigenetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.epigenetics,Epigenetics,表观遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.genetics.genomics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.genomics,Genomics,基因组学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.genetics.genomics.comparative_genomics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.genomics.comparative_genomics,Comparative Genomics,比较基因组学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.genetics.genomics.functional_genomics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.genomics.functional_genomics,Functional Genomics,功能基因组学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.genetics.genomics.structural_genomics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.genomics.structural_genomics,Structural Genomics,结构基因组学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.genetics.molecular_genetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.molecular_genetics,Molecular Genetics,分子遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.genetics.population_genetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.genetics.population_genetics,Population Genetics,群体遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology,Histology,组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.medicine.basic_medical_sciences.histology.cytology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.cytology,Cytology,细胞学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.histology.general_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.general_histology,General Histology,基本组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.histology.general_histology.connective_tissue,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.general_histology.connective_tissue,Connective Tissue,结缔组织,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.general_histology.epithelial_tissue,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.general_histology.epithelial_tissue,Epithelial Tissue,上皮组织,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.general_histology.muscle_tissue,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.general_histology.muscle_tissue,Muscle Tissue,肌组织,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.general_histology.nervous_tissue,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.general_histology.nervous_tissue,Nervous Tissue,神经组织,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.organ_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.organ_histology,Organ Histology,器官组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.histology.organ_histology.cardiovascular_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.organ_histology.cardiovascular_histology,Cardiovascular Histology,心血管组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.organ_histology.digestive_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.organ_histology.digestive_histology,Digestive Histology,消化组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.organ_histology.endocrine_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.organ_histology.endocrine_histology,Endocrine Histology,内分泌组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.organ_histology.lymphoid_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.organ_histology.lymphoid_histology,Lymphoid Histology,淋巴组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.organ_histology.renal_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.organ_histology.renal_histology,Renal Histology,肾脏组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.organ_histology.reproductive_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.organ_histology.reproductive_histology,Reproductive Histology,生殖组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.histology.organ_histology.respiratory_histology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.histology.organ_histology.respiratory_histology,Respiratory Histology,呼吸组织学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.immunology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology,Immunology,免疫学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.medicine.basic_medical_sciences.immunology.adaptive_immunity,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.adaptive_immunity,Adaptive Immunity,适应性免疫,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.adaptive_immunity.cell_mediated_immunity,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.adaptive_immunity.cell_mediated_immunity,Cell-Mediated Immunity,细胞免疫,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.immunology.adaptive_immunity.humoral_immunity,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.adaptive_immunity.humoral_immunity,Humoral Immunity,体液免疫,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.immunology.clinical_immunology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.clinical_immunology,Clinical Immunology,临床免疫学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.immunogenetics,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.immunogenetics,Immunogenetics,免疫遗传学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.immunopathology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.immunopathology,Immunopathology,免疫病理学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.immunopathology.autoimmunity,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.immunopathology.autoimmunity,Autoimmunity,自身免疫,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.immunology.immunopathology.hypersensitivity,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.immunopathology.hypersensitivity,Hypersensitivity,超敏反应,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.immunology.immunopathology.immunodeficiency,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.immunopathology.immunodeficiency,Immunodeficiency,免疫缺陷,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,5
HK.medicine.basic_medical_sciences.immunology.innate_immunity,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.innate_immunity,Innate Immunity,固有免疫,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.mucosal_immunology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.mucosal_immunology,Mucosal Immunology,黏膜免疫学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.neuroimmunology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.neuroimmunology,Neuroimmunology,神经免疫学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.reproductive_immunology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.reproductive_immunology,Reproductive Immunology,生殖免疫学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.transplantation_immunology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.transplantation_immunology,Transplantation Immunology,移植免疫学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.immunology.tumor_immunology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.immunology.tumor_immunology,Tumor Immunology,肿瘤免疫学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,4
HK.medicine.basic_medical_sciences.microbiology,Node;KNOWLEDGE_FIELD,HK.medicine.basic_medical_sciences.microbiology,Microbiology,微生物学,KNOWLEDGE_FIELD,HUMAN_KNOWLEDGE,3
HK.medicine.basic_medical_sciences.microbiology.antimicrobial_resistance,Node;EMERGING_FIELD,HK.medicine.basic_medical_sciences.microbiology.antimicrobial_resistance,Antimicrobial Resistance,抗微生物耐药性,EMERGING_FIELD,HUMAN_KNOWLEDGE,4
