:START_ID,:END_ID,:TYPE,relation,kind
HK.physics.quantum_field_theory.quantum_chromodynamics,HK.physics.quantum_field_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_field_theory.quantum_electrodynamics,HK.physics.quantum_field_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_field_theory.standard_model,HK.physics.quantum_field_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories,HK.physics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.causal_dynamical_triangulations,HK.physics.quantum_gravity_and_unified_theories,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.grand_unified_theory,HK.physics.quantum_gravity_and_unified_theories,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.holographic_principle,HK.physics.quantum_gravity_and_unified_theories,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.loop_quantum_gravity,HK.physics.quantum_gravity_and_unified_theories,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.quantum_cosmology,HK.physics.quantum_gravity_and_unified_theories,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.quantum_gravity,HK.physics.quantum_gravity_and_unified_theories,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.string_theory,HK.physics.quantum_gravity_and_unified_theories,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.string_theory,HK.mathematics.geometry.algebraic_geometry,USES,USES,explicit
HK.physics.quantum_gravity_and_unified_theories.string_theory,HK.mathematics.geometry.differential_geometry,USES,USES,explicit
HK.physics.quantum_gravity_and_unified_theories.string_theory,HK.mathematics.foundations.category_theory,USES,USES,explicit
HK.physics.quantum_gravity_and_unified_theories.string_theory.ads_cft_correspondence,HK.physics.quantum_gravity_and_unified_theories.string_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.string_theory.braneworld_cosmology,HK.physics.quantum_gravity_and_unified_theories.string_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.string_theory.heterotic_string_theory,HK.physics.quantum_gravity_and_unified_theories.string_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.string_theory.m_theory,HK.physics.quantum_gravity_and_unified_theories.string_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.string_theory.superstring_theory,HK.physics.quantum_gravity_and_unified_theories.string_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.string_theory.type_ii_string_theory,HK.physics.quantum_gravity_and_unified_theories.string_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_gravity_and_unified_theories.supersymmetry,HK.physics.quantum_gravity_and_unified_theories,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics,HK.physics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics,HK.mathematics.analysis.functional_analysis,USES,USES,explicit
HK.physics.quantum_mechanics,HK.mathematics.algebra.linear_algebra,USES,USES,explicit
HK.physics.quantum_mechanics.many_body_quantum_theory,HK.physics.quantum_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.path_integral_formulation,HK.physics.quantum_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_foundations,HK.physics.quantum_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_foundations.interpretations_of_quantum_mechanics,HK.physics.quantum_mechanics.quantum_foundations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_foundations.measurement_theory,HK.physics.quantum_mechanics.quantum_foundations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_foundations.quantum_decoherence,HK.physics.quantum_mechanics.quantum_foundations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_information,HK.physics.quantum_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_information,HK.mathematics.information_theory.quantum_information_theory,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.physics.quantum_mechanics.quantum_information.quantum_computation,HK.physics.quantum_mechanics.quantum_information,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_information.quantum_cryptography,HK.physics.quantum_mechanics.quantum_information,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_information.quantum_entanglement,HK.physics.quantum_mechanics.quantum_information,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_information.quantum_error_correction,HK.physics.quantum_mechanics.quantum_information,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.quantum_mechanics.quantum_information.quantum_error_correction,TECH.information_technology.quantum_computing.quantum_error_correction,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.physics.quantum_mechanics.scattering_theory,HK.physics.quantum_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.relativity,HK.physics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.relativity.general_relativity,HK.physics.relativity,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.relativity.general_relativity,HK.mathematics.geometry.differential_geometry,USES,USES,explicit
HK.physics.relativity.general_relativity,HK.mathematics.topology.differential_topology,USES,USES,explicit
HK.physics.relativity.general_relativity.black_hole_physics,HK.physics.relativity.general_relativity,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.relativity.general_relativity.gravitational_waves,HK.physics.relativity.general_relativity,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.relativity.general_relativity.numerical_relativity,HK.physics.relativity.general_relativity,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.relativity.special_relativity,HK.physics.relativity,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.thermodynamics_and_statistical_mechanics,HK.physics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.thermodynamics_and_statistical_mechanics,HK.mathematics.probability,USES,USES,explicit
HK.physics.thermodynamics_and_statistical_mechanics.classical_thermodynamics,HK.physics.thermodynamics_and_statistical_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.thermodynamics_and_statistical_mechanics.critical_phenomena,HK.physics.thermodynamics_and_statistical_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.thermodynamics_and_statistical_mechanics.equilibrium_statistical_mechanics,HK.physics.thermodynamics_and_statistical_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.thermodynamics_and_statistical_mechanics.kinetic_theory,HK.physics.thermodynamics_and_statistical_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.thermodynamics_and_statistical_mechanics.nonequilibrium_statistical_mechanics,HK.physics.thermodynamics_and_statistical_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.physics.thermodynamics_and_statistical_mechanics.phase_transitions,HK.physics.thermodynamics_and_statistical_mechanics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science,HUMAN_KNOWLEDGE,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics,HK.political_science,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.authoritarianism,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.civil_society,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.democratization,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.electoral_systems,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.federalism,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.federalism,HK.law.constitutional_law,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.comparative_politics.party_systems,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.political_culture,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.political_regimes,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.populism,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.comparative_politics.totalitarianism,HK.political_science.comparative_politics,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations,HK.political_science,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations,HK.law.international_law,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.international_relations.constructivism_ir,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations.critical_ir,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations.diplomacy,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations.foreign_policy_analysis,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations.global_governance,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations.international_organizations,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations.international_security,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations.liberalism_ir,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.international_relations.realism,HK.political_science.international_relations,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.peace_and_conflict_studies,HK.political_science,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.peace_and_conflict_studies.conflict_resolution,HK.political_science.peace_and_conflict_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.peace_and_conflict_studies.peacebuilding,HK.political_science.peace_and_conflict_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.peace_and_conflict_studies.peacekeeping,HK.political_science.peace_and_conflict_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.peace_and_conflict_studies.transitional_justice,HK.political_science.peace_and_conflict_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.peace_and_conflict_studies.transitional_justice,HK.law,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.political_behavior,HK.political_science,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_behavior.political_psychology,HK.political_science.political_behavior,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_behavior.political_psychology,HK.psychology,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.political_behavior.political_socialization,HK.political_science.political_behavior,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_behavior.public_opinion,HK.political_science.political_behavior,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_behavior.voting_behavior,HK.political_science.political_behavior,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_economy,HK.political_science,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_economy,HK.economics,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.political_methodology,HK.political_science,METHOD_OF,METHOD_OF,parent
HK.political_science.political_methodology,HK.statistics,USES,USES,explicit
HK.political_science.political_methodology.comparative_method,HK.political_science.political_methodology,METHOD_OF,METHOD_OF,parent
HK.political_science.political_methodology.comparative_method,HK.linguistics.historical_linguistics.comparative_method_linguistics,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.political_methodology.experimental_methods_political,HK.political_science.political_methodology,METHOD_OF,METHOD_OF,parent
HK.political_science.political_methodology.formal_modeling,HK.political_science.political_methodology,METHOD_OF,METHOD_OF,parent
HK.political_science.political_methodology.political_text_analysis,HK.political_science.political_methodology,METHOD_OF,METHOD_OF,parent
HK.political_science.political_theory,HK.political_science,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory,HK.philosophy,RELATED_TO,RELATED_TO,explicit
HK.political_science.political_theory.anarchism,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.classical_political_thought,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.communitarianism,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.conservatism,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.deliberative_democracy,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.fascism,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.feminist_political_theory,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.liberalism,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.liberalism,HK.political_science.international_relations.liberalism_ir,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.political_theory.marxism,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.postcolonial_theory,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.republicanism,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.social_contract_theory,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.political_theory.socialism,HK.political_science.political_theory,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.public_policy,HK.political_science,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.public_policy,HK.public_administration,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.public_policy.policy_analysis,HK.political_science.public_policy,METHOD_OF,METHOD_OF,parent
HK.political_science.public_policy.policy_implementation,HK.political_science.public_policy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.public_policy.welfare_state,HK.political_science.public_policy,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.security_studies,HK.political_science,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.security_studies.cybersecurity_politics,HK.political_science.security_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.security_studies.deterrence_theory,HK.political_science.security_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.security_studies.deterrence_theory,HK.criminology.criminological_theory.deterrence_theory_criminology,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.political_science.security_studies.nuclear_strategy,HK.political_science.security_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.security_studies.strategic_studies,HK.political_science.security_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.political_science.security_studies.terrorism_studies,HK.political_science.security_studies,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology,HUMAN_KNOWLEDGE,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.abnormal_psychology,HK.psychology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.abnormal_psychology,HK.psychology.clinical_psychology,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.psychology.biological_psychology,HK.psychology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.biological_psychology,HK.biology,RELATED_TO,RELATED_TO,explicit
HK.psychology.biological_psychology.behavioral_genetics,HK.psychology.biological_psychology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.biological_psychology.behavioral_neuroscience,HK.psychology.biological_psychology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.biological_psychology.psychopharmacology,HK.psychology.biological_psychology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.biological_psychology.psychophysiology,HK.psychology.biological_psychology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology,HK.psychology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychological_assessment,HK.psychology.clinical_psychology,METHOD_OF,METHOD_OF,parent
HK.psychology.clinical_psychology.psychological_assessment.intelligence_testing,HK.psychology.clinical_psychology.psychological_assessment,METHOD_OF,METHOD_OF,parent
HK.psychology.clinical_psychology.psychological_assessment.neuropsychological_assessment,HK.psychology.clinical_psychology.psychological_assessment,METHOD_OF,METHOD_OF,parent
HK.psychology.clinical_psychology.psychological_assessment.personality_assessment,HK.psychology.clinical_psychology.psychological_assessment,METHOD_OF,METHOD_OF,parent
HK.psychology.clinical_psychology.psychopathology,HK.psychology.clinical_psychology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychopathology.anxiety_disorders,HK.psychology.clinical_psychology.psychopathology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychopathology.eating_disorders,HK.psychology.clinical_psychology.psychopathology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychopathology.mood_disorders,HK.psychology.clinical_psychology.psychopathology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychopathology.neurodevelopmental_disorders,HK.psychology.clinical_psychology.psychopathology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychopathology.personality_disorders,HK.psychology.clinical_psychology.psychopathology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychopathology.psychotic_disorders,HK.psychology.clinical_psychology.psychopathology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychopathology.substance_use_disorders,HK.psychology.clinical_psychology.psychopathology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychopathology.trauma_and_stressor_disorders,HK.psychology.clinical_psychology.psychopathology,SUBFIELD_OF,SUBFIELD_OF,parent
HK.psychology.clinical_psychology.psychotherapy,HK.psychology.clinical_psychology,METHOD_OF,METHOD_OF,parent
HK.psychology.clinical_psychology.psychotherapy,PROD.healthcare_services.mental_health_services.psychotherapy,OVERLAPS_WITH,OVERLAPS_WITH,explicit
HK.psychology.clinical_psychology.psychotherapy,HK.medicine,RELATED_TO,RELATED_TO,explicit
HK.psychology.clinical_psychology.psychotherapy.acceptance_and_commitment_therapy,HK.psychology.clinical_psychology.psychotherapy,METHOD_OF,METHOD_OF,parent
